categoria,codigo,nombre,descripcion
IR,N081216,"TAPA P/BANDEJA PERFORADA PORTACABLES - GALV.",""
IR,N040566,"FIBRA OPTICA ASU - 12 PELOS",""
IR,I040566,"FIBRA OPTICA ASU - 12 PELOS","IMPORTADO"
IR,N040567,"RADIO ENLACE AirFiber 5XHD 5GHz - UBIQUITI",""
IR,N040568,"ANTENA DIRECCIONAL RD-5G34 5 GHz 34 Dbi - UBIQUITI",""
IR,N040569,"ADAPTADOR ANTENA AF-5G-OMT-S45 - UBIQUITI",""
IR,N040570,"TORRE ANTENA - MODULAR",""
IR,N0450422,"CONECTOR EMPALME SPLICE .500 ARMADO LABORATORIO",""
IR,N020550,"FUENTE POE",""
IR,N020551,"MENSULA",""
IR,N020555,"PATCHCORD UTP - CAT 6 x5mt NACIONAL",""
IR,N020556,"AP EKIT WIFI6 AX1800 1GE POE - HUAWIE",""
IR,N010790,"S4200-28P-P-SI (R2)-SWITCH POE+370 W",""
IR,I010790 ,"S4200-28P-P-SI (R2)-SWITCH POE+370 W-IMPORTADO","IMPORTADO"
IR,I010791,"S4200-10P-P-SI(R2)-SWITCH POE+COMPACTO IMPORTADO","IMPORTADO"
IR,N010791,"S4200-10P-P-SI(R2)-SWITCH POE+COMPACTO",""
IR,N010792,"S4200-28P-SI(R3)-SWITCH DATOS GIGABIT",""
IR,I010792,"S4200-28P-SI(R3)-SWITCH DATOS GIGABIT- IMPORTADO","IMPORTADO"
IR,I010793,"S4600-12X-SI-SWITCH FIBRA 10G-IMPORTADO","IMPORTADO"
IR,N010793,"S4600-12X-SI-SWITCH FIBRA 10G",""
IR,N010794,"ENCODER NDS3236S MUTI-CANAL",""
IR,I010794,"ENCODER NDS3236S MUTI-CANAL- IMPORTADO","IMPORTADO"
IR,I010384,"CONECTOR FAST SC/UPC ESC250D-IMPORTADO","IMPORTADO"
IR,I010385,"CONECTOR FAST SC/APC 18-10mm- IMPORTADO","IMPORTADO"
IR,I010386,"CONECTOR FAST SC/UPC 18-10mm-IMPORTADO","IMPORTADO"
IR,I010387,"CONECTOR FAST SC/APC 29.4-19.4-IMPORTADO","FMC MODEL D"
IR,I010388,"CONECTOR FAST SC/UPC 29.4-19.4- IMPORTADO","IMPORTADO"
IR,I010389,"CONECTOR FAST SC/APC 35.1-24mm- IMPORTADO","IMPORTADO"
IR,I010390,"CONECTOR FAST SC/UPC 35.1-24mm- IMPORTADO","IMPORTADO"
IR,I010391,"CONECTOR FAST SC/APC 29.4-19.4-IMPORTADO","WEDGE.TYPE MODEL B"
IR,I010392,"CONECTOR FAST SC/UPC 29.4-19.4-IMPORTADO","IMPORTADO"
IR,I010705,"MODULADOR DSM2500C-IPtoANALOG - 64en1","IMPORTADO"
IR,N010270,"SWITCH GIGABIT",""
IR,N010796,"MEDIA CONVERTE A/V- CONEXIÓN SFP-(xPAR)",""
IR,N010797,"SPLITER SATELITAL 3X4 ",""
IR,N020557,"CABLE UTP - CAT.5E 4 PARES 100% COBRE - RECORTE",""
IR,N010799,"PATCHCORD LC/PC-SC/PC - MONOMODO x10mts",""
IR,N010800,"PATCHCORD LC/APC-SC/PC - MONOMODO x10mts",""
IR,N010319,"ORGANIZADOR HORIZONTAL 19' P/RACK - O-1US",""
IR,N081234,"CHAPA",""
EN,TARJ128G,"MEMORIA MICRO-SD ST2-128-S1 ","IMOU"
EN,TARJ256G,"MEMORIA MICRO-ST2-256GB-S1","IMOU"
EN,FUEN5V,"FUENTE 5V-1A USB ",""
EN,N020124,"FUENTE 12V-1A - PIN 5,5*2,5 NACIONAL","GREATPOWER"
EN,I020124,"FUENTE 12V-1A - PIN 5,5*2,5 IMPORTADO","GREATPOWER"
EN,I020123,"FUENTE 12V-1,5A - PIN 5,5*2,1 IMPORTADO","GREATPOWER"
EN,N020123,"FUENTE 12V-1,5A - PIN 5,5*2,1 NACIONAL","GREATPOWER"
EN,I010053,"UPS 5000VA - 230V IMPORTADO","APC SMART"
EN,N010053,"UPS 5000VA - 230V NACIONAL","APC SMART"
EN,I010057,"UPS 3000VA IMPORTADO",""
EN,N010057,"UPS 3000VA NACIONAL",""
EN,N010126,"ILUMINADOR 5-W P/RACK NACIONAL",""
EN,N010129,"GABINETE ESTANCO S9000 NACIONAL",""
EN,I010146,"ESTABILIZADOR 1000VA- 6 TOMAS IMPORTADO","ATOMLUX"
EN,N010146,"ESTABILIZADOR 1000VA- 6 TOMAS","ATOMLUX"
EN,N010147,"SOPORTE P/TV LCD-LED NACIONAL",""
EN,N010266,"TRANSFORMADOR 24V.CA.3A NACIONAL",""
EN,N010274,"GABINETE PC RACKEABLE 4U NACIONAL","58X54,5X24"
EN,I010274,"GABINETE PC RACKEABLE 4U IMPORTADO","58X54,5X24"
EN,N010275,"TRANSFORMADOR 220V NACIONAL",""
EN,N010318,"UPS DX1000 AR - 1kVA NACIONAL",""
EN,I010318,"UPS DX1000 AR - 1kVA IMPORTADO","APC SMART"
EN,010325,"PILA AAA - COMUN",""
EN,N010338,"EVS5024S-R STORAGE NACIONAL",""
EN,I010338,"EVS5024S-R STORAGE IMPORTADO","DAHUA"
EN,N010339,"IVSS7016-8I SERVIDOR NACIONAL",""
EN,I010339,"IVSS7016-8I SERVIDOR IMPORTADO","DAHUA"
EN,I010342,"FUENTE 36V-2A - PIN 5.5*2.1 IMPORTADO","DAHUA"
EN,N010342,"FUENTE 36V-2A - PIN 5.5*2.1 NACIONAL",""
EN,I010344,"FUENTE 36V-2A - SIN PIN 5.5*2.1 IMPORTADO","DAHUA"
EN,TARJGPS,"TARJETA GPS",""
EN,I020036,"ROCKET M5 UBNT AP C/FUENTE IMPORTADO","UBIQUITI"
EN,N020036,"ROCKET M5 UBNT AP C/FUENTE NACIONAL","UBIQUITI"
EN,I020040,"ROCKET M2 C/FUENTE IMPORTADO","UBIQUITI"
EN,N020040,"ROCKET M2 C/FUENTE NACIONAL","UBIQUITI"
EN,Nutanix,"Sistema de cómputo - Servidor de alta disponibilidad","Nutanix - Hadware + Software"
EN,N010344,"FUENTE 36V-2A - SIN PIN 5.5*2.1 NACIONAL",""
EN,N020092,"FUENTE 15 V- 2A NACIONAL",""
EN,N020101,"FUENTE 12 V P/SET-TOP-BOX NACIONAL",""
EN,020113,"FUENTE 5V 2A - USB",""
EN,N020133,"FUENTE 24V- 1,2A p/RB2011/3011 NACIONAL",""
EN,N020146,"FUENTE 12 V-1,25A C/INTERLOCK NACIONAL",""
EN,N020156,"FUENTE 15 V- 1,5A",""
EN,I020176,"FUENTE 12 V- 2A DS-26FSG-12 IMPORTADO",""
EN,N020176,"FUENTE 12 V- 2A DS-26FSG-12 NACIONAL",""
EN,N020177,"FUENTE 12 V- 4A  ADS-65HI-12N NACIONAL",""
EN,N020203,"FUENTE 12 V- 2A",""
EN,I020208,"FUENTE/CARGADOR 5V-1A USB IMPORTADO","GREATPOWER"
EN,N010401,"UPS 20Kva c/BATERIA INTERNA ",""
EN,I040147,"ADAPTADORES SC/PC IMPORTADO",""
EN,N040147,"ADAPTADORES SC/PC NACIONAL",""
EN,N040213,"LAMPARA LED P/CALLE NACIONAL","9200 LM 80W"
EN,N060070,"MONITOR PLANO 24' NACIONAL","EXO"
EN,N060084,"MONITOR LED 24' LF24T350FHLCZB NACIONAL","SAMSUNG"
EN,I060091,"DISCO RIGIDO MQ01ABD100V IMPORTADO","PORTATIL DAHUA"
EN,N060091,"DISCO RIGIDO MQ01ABD100V NACIONAL","PORTATIL DAHUA"
EN,I060094,"MEMORIA MICRO-SD TF-S100/128GB IMPORTADO","DAHUA"
EN,N060094,"MEMORIA MICRO-SD TF-S100/128GB NACIONAL","DAHUA"
EN,N080070,"MONITOR MLCDF7-T P/MOVIL NACIONAL","DAHUA"
EN,I080070,"MONITOR MLCDF7-T P/MOVIL IMPORTADO","DAHUA"
EN,090000,"PC Armada Intel C l3 + 8 Gb Ram Ssd 240 Gab W10 Offic",""
EN,N010403,"UPS ABB DPA ST 40Kva - 120Kva C/BATERIA NACIONAL",""
EN,NOTE,"NOTEBOOK",""
EN,N010405,"SERVIDOR DELL R710 ",""
EN,N060104,"DISCO SSD RGB-480GB - KINGSTON",""
EN,N020208,"FUENTE/CARGADOR 5V-1A USB NACIONAL","GREATPOWER"
EN,010288,"UPS KSTAR - YDC33-40KVA-32BAT.-UXL9-12  NACIONAL",""
EN,N060105,"DISCO SSD 240GB ",""
EN,N010409,"ARMARIO DE BATERIAS RITTAL",""
EN,N010408,"BATERIAS KBL 12650 P/UPS ABB",""
EN,FUENTE PROVIDERS,"FUENTE",""
EN,N060106,"DISCO RIGIDO 12TB- IRON WOLF NACIONAL",""
EN,I060106,"DISCO RIGIDO 12TB- IRON WOLF IMPORTADO",""
EN,N060107,"DISCO RIGIDO 14TB- IRON WOLF NACIONAL",""
EN,I060107,"DISCO RIGIDO 14TB- IRON WOLF IMPORTADO",""
EN,I060108,"DISCO RIGIDO 12TB - 6Gb/s IMPORTADO",""
EN,N060108,"DISCO RIGIDO 12TB - 6Gb/s NACIONAL",""
EN,N060112,"GABINETE PC + KIT TECLADO Y MOUSE",""
EN,N060113,"DISCO SSD 256GB ",""
EN,N010412,"SERVIDOR NETFLIX MOD. 2U GLOBAL NACIONAL",""
EN,I010412,"SERVIDOR NETFLIX MOD. 2U GLOBAL IMPORTADO",""
EN,N010413,"UPS MONOFÁSICA 10Kva RT",""
EN,N060114,"NOTEBOOK INSPIRON 15- 3511 i7-1165G7 8GB",""
EN,N060116,"PILAS CR2032 P/PLACA MADRE PC",""
EN,N060117,"BATERIAS 9V-1",""
EN,N040035,"FUENTE FERRORESONANTE 60V NACIONAL",""
EN,N060118,"MEMORIA P/PC - 8GB RAM DDR4",""
EN,N060119,"VENTILADOR P/PARED 32'",""
EN,090006,"Parlante p/PC",""
EN,090007,"Monitor NOC 15'",""
EN,N060120,"GABINETE PC",""
EN,N040401,"GABINETE P/POSTES NACIONAL","MAXENER"
EN,N060121,"DISCO RIGIDO 8-TB -PURPLE NACIONAL ",""
EN,N060016,"DISCO RIGIDO 2-TB -CAVI.PURPLE NACIONAL","WESTERN DIGITAL"
EN,090303,"PC ARMADA INTEL I3 -240GB - PROH410M-B",""
EN,N010424,"RACK MURAL 19” 12U - PTA.CRISTAL -64x60x50cm",""
EN,N010128,"GABINETE ESTANCO METALICO 300x300x100 NACIONAL",""
EN,N060093,"DISCO RIGIDO SSD-S820GS1TB NACIONAL","PORTATIL DAHUA"
EN,I060093,"DISCO RIGIDO SSD-S820GS1TB IMPORTADO","PORTATIL DAHUA"
EN,N060069,"PC EXO READY C2-V5448-i5 NACIONAL",""
EN,060070,"PC i7-Tb 16Gb RAM GRAFICO HD +HDD 2T-PURPLE  NACIONAL",""
EN,DISCO,"DISCO RIGIDO 8TB",""
EN,FUENTE,"FUENTE DH-PFS4218-16GT-190",""
EN,FUENTE12,"FEUNTE 12V 1,5A",""
EN,N010427,"FUENTE SWITCHING FSM150H - 48X",""
EN,N020300,"FUENTE 12V - 1,67A",""
EN,TARJETAACOBRAR,"Tarjeta de Credito a Cobrar","Cobros de abonados con tarjeta"
EN,N060122,"DISCO RIGIDO 8TB- IRONWOLF NACIONAL",""
EN,090312,"PC ARMADA i5 - 8GB - 240gb ",""
EN,N040036,"FUENTE PARA AMPLIF. MAGNAVOX",""
EN,N010437,"RACK MURAL 19' - 4u - P.CRISTAL",""
EN,N030098,"LINTERNA RECARGABLE 12V C/BATERIA",""
EN,N010441,"RACK ABIERTO P/40 UNIDADES 19' ",""
EN,N010442,"GABINETE ESTANCO METALICO CON LLAVES TERMICAS 420X580X250 MM",""
EN,N060007,"MINI-PC EXO BITSY-XQ -V5488S NACIONAL",""
EN,N060008,"MONITOR 17' P/PC NACIONAL",""
EN,N060123,"PLACA DE RED USB 3.0 - P/NOTEBOOK- NACIONAL",""
EN,N010443,"FUENTE DE 30V",""
EN,N010445,"FUENTE 5V - 0,6A",""
EN,100022,"Computadora de escritorio microprocesador Intel Core I5 9400 3.5GHz 4 núcleos, memoria RAM DDR4 8Gb 2666 MHz, disco rígido 1Tb, placa madre Asus MSI H-310-pro",""
EN,100035,"Estabilizador de tensión atomlux",""
EN,100044,"Gabinete Metalico Estanco 400x300x160mm",""
EN,100045,"Gabinete Metalico Estanco Tradicional 600x500x260mm",""
EN,100047,"Interruptor dif. Bipolar 25A 30mA",""
EN,100048,"Interruptor dif. Bipolar 40A 30mA",""
EN,100049,"Interruptor termomagnetico bipolar 25A",""
EN,100050,"Interruptor termomagnetico Bipolar de 10A",""
EN,100051,"Interruptor termomagnetico Bipolar de 16A",""
EN,100064,"Rack mural",""
EN,100071,"Toma corriente hembra X2u",""
EN,N060124,"PC i5 4.30GHZ SSD-240GB 8GB DDR4",""
EN,100100,"DISCO RIGIDO MQ01ABD100V IMPORTADO",""
EN,100101,"MONITOR MLCDF7-T P/MOVIL IMPORTADO",""
EN,100122,"Caja Ext Impermeable Tapa Ip65 Con Toma Doble","Caja Ext Impermeable Tapa Ip65 Con Toma Doble"
EN,100125,"Computadora de escritorio microprocesador Intel Core I5 , memoria RAM DDR4 4Gb 2666 MHz, disco rígido 1Tb, placa madre Asus MSI H-310-pro; Monitor 19''; Gabinete, mouse, teclado y parlantes","Computadora de escritorio microprocesador Intel Core I5 , memoria RAM DDR4 4Gb 2666 MHz, disco rígido 1Tb, placa madre Asus MSI H-310-pro; Monitor 19''; Gabinete, mouse, teclado y parlantes"
EN,100128,"Gabinete metalico Din 30x30x12","Gabinete metalico Din 30x30x12"
EN,100129,"Interruptor diferencial Bipolar 40 A 30mA","Interruptor diferencial Bipolar 40 A 30mA"
EN,100130,"Interruptor termomagnetico Bipolar 32 A","Interruptor termomagnetico Bipolar 32 A"
EN,100136,"R On-line 1 KVA UPS, 0.90pf DELTA - Serie RT 1KVA","R On-line 1 KVA UPS, 0.90pf DELTA - Serie RT 1KVA"
EN,100138,"RACKP-30U-800 RACK PIE 19'","RACKP-30U-800 RACK PIE 19'"
EN,100137,"RACK MURAL 6U -500mm - 19' Puerta de Cristal","RACK MURAL 6U -500mm - 19' Puerta de Cristal"
EN,100147,"Computadora de escritorio microprocesador Intel Core I5 , memoria RAM DDR4 8Gb 2666 MHz, disco rígido 1Tb, placa madre Asus MSI H-310-pro; Monitor 19''; Gabinete, mouse, teclado y parlantes","Computadora de escritorio microprocesador Intel Core I5 , memoria RAM DDR4 8Gb 2666 MHz, disco rígido 1Tb, placa madre Asus MSI H-310-pro; Monitor 19''; Gabinete, mouse, teclado y parlantes"
EN,N060126,"MONITOR LCD 19' p/PC",""
EN,N090001,"PC ARMADA AMD RYZEN 3 3200G - 8GB – SSD240GB",""
EN,N090002,"PC AMD RYZEN 3 - SSD-240GB 8GB",""
EN,N010500,"CARGADOR DE BATERIAS ADAX TECNA 48/45",""
EN,N010506,"UPS 2 KVA",""
EN,N010512,"ESTANTERIA PARA EQUIPOS (TIPO RACK)  FABRICACION PROPIA'",""
EN,N010516,"RACK CERRADO P/40 UNIDADES 19'",""
EN,N010517,"SERVIDOR PROLIANT DL360 GEN10",""
EN,N010518,"SERVIDOR PROLIANT DL380 GEN10",""
EN,N010519,"RECTIFICADOR 48 A 220V",""
EN,N020401,"FUENTE 12 V- 2A CDB",""
EN,N020402,"FUENTE 12V 1,25A CDB",""
EN,N020404,"FUENTE 12V 0,5A CDB",""
EN,N020405,"FUENTE 12V-1A ",""
EN,N020406,"FUENTE 9V 0,6A",""
EN,N020410,"FUENTE 12V 0.75A CDB",""
EN,N040502,"BATERIA 12V 180 A",""
EN,N060200,"CPU",""
EN,N060203,"CPU RACKEABLE",""
EN,N060210,"MONITOR LED 14'",""
EN,N090107,"AIRE ACONDICIONADO 3500 FRIGORIAS",""
EN,N010522,"RACK METALICO 132X54X60 cm- X23 UNIDADES",""
EN,N010523,"FUENTE INTERNA 24V-5A",""
EN,N010136,"TORNILLO M5 C/TUERCA JAULA P/RACK GABITEL",""
EN,N030307,"DISCO CORTE 4,5'-115x1,60mm",""
EN,UPS,"MANTENIMIENTO UPS Y GRUPO ELECTROGENO",""
EN,010326,"PILA AA - COMUN",""
EN,N080103,"TIRA LUZ LED RGB x 5mts. C/FUENTE",""
EN,N020422,"FUENTE 24V-0,8A",""
EN,N020423,"FUENTE SWITCHING 24V-1,2//8V-0,7A",""
EN,N020424,"FUENTE 12V-2A C/INTERLOCK TIPO 8",""
EN,N020425,"FUENTE 15V-1,5A S/INTERLOCK TIPO 8",""
EN,N020429,"FUENTE 9V-0,85A",""
EN,100150,"DISCO RIGIDO SSD-S820GS1TB	",""
EN,N060216,"MONITOR LED 22'",""
EN,N060217,"FUENTE/CARGADOR PARA NOTEBOOK",""
EN,N020433,"FUENTE 12V-3A",""
EN,N020434,"FUENTE 9V-2,5A",""
EN,N020435,"FUENTE 3V-1A",""
EN,N020436,"FUENTE 5V-0,7A",""
EN,N060218,"LECTOR DVD P/UPS",""
EN,N060219,"FUENTE 400W P/PC",""
EN,N060221,"PLACAS PC",""
EN,N060222,"COOLER P/PC",""
EN,N010687,"TRANSFORMADOR 24V-4A",""
EN,N010691,"GABINETE PC RAQUEABLE",""
EN,N060224,"FUENTE 550W P/PC  LECTOR DVD P/PC",""
EN,N060225,"LECTOR DVD P/PC",""
EN,N060226,"DISCOS RIGIDOS P/PC",""
EN,N030314,"DISCO FLAP 4,5' - 115mm",""
EN,N030315,"DISCO DESBASTE 115mm",""
EN,N030123,"FUENTE DE LABORATORIO Utp3315tfl-ii - 0-30V 0-5A",""
EN,N010524,"SERVIDOR HP PROLIANT MICROSERVER GEN8",""
EN,N020455,"FUENTE 15V-2A",""
EN,N010702,"BATERIA KAISE 7.2Ah KB 1272",""
EN,N030328,"DISCO WIDIA 4,5'-115mm",""
EN,N030334,"DISCO CORTE 7'- 180MM",""
EN,N030337,"DISCO SENSITIVA 14'- 350mm",""
EN,N030338,"DISCO DESBASTE 7' -180mm",""
EN,N010446,"MINI RACK ABIERTO x90cm",""
EN,N010060,"RACK METALICO ABIERTO x2mts.",""
EN,N080833,"PILAS AA RECARGABLE",""
EN,N080835,"TOMA SIMPLE AEREO 10A",""
EN,N080865,"COOLER CHICO 24V",""
EN,N010175,"SERVIDOR IBM SYSTEM X3550 - M3",""
EN,N010706,"RACK ABIERTO P/30 UNIDADES - 19'",""
EN,N080891,"TOMA PARA EMBUTIR  ",""
EN,N062239,"DISCO RIGIDO 8TB- WESTERN DIGITAL RED PLUS",""
EN,N020459,"FUENTE 48V-2A",""
EN,N062241,"MONITOR LG 34' GAMER 34GP63A CURVO 160HZ WQHD",""
EN,N090003,"PC ESCRITORIO INTEL CORE17, MEM RAM DDR5 16Gb 5600MHz, PLACA MADRE MB H610MH; Monitor 19''; Gabinete",""
EN,N080920,"PFM374-L45 CAJA P/BATERIAL SOLAR",""
EN,N080934,"LAMPARA LED 11W",""
EN,N010712,"RACK 22U -600mm - 19' Puerta de Cristal",""
EN,N080938,"AIRE ACONDICIONADO 3000 FRIGORIAS",""
EN,N080943,"LLAVE TERMICA 2x15A",""
EN,N062246,"PLACA DE AUDIO P/PC",""
EN,N080962,"INTERRUPTOR DIFER. TETRAPOLAR 63A",""
EN,N030358,"PISTOLA AIRE P/COMPRESOR",""
EN,N080978,"CARGADOR DE PILAS AA/AAA",""
EN,N020472,"FUENTE 3V 2,5A",""
EN,N062251,"MONITOR",""
EN,N080987,"TV LED",""
EN,N062252,"DISCO EXTRAIBLE",""
EN,N062253,"NOTEBOOK",""
EN,N080991,"DISCO RIGIDO HDD",""
EN,N080992,"BATERIA 20V-2A P/TALADRO",""
EN,N080993,"PILA",""
EN,N020474,"FUENTE 6V -2A",""
EN,N020475,"FUENTE 15V -1A",""
EN,N062257,"PC ARMADA",""
EN,N020478,"FUENTE 12V-5A",""
EN,N020479,"FUENTE 5V-1A",""
EN,VPS,"VPS y MANTENIMIENTO DE SERVIDOR",""
EN,N062259,"DISIPADOR Y COOLER",""
EN,N062260,"MEMORIA RAM 64 GB",""
EN,I062259,"DISIPADOR Y COOLER-IMPORTADO",""
EN,I062260,"MEMORIA RAM 64 GB-IMPORTADO",""
EN,N081025,"PILA 12V 23A",""
EN,N081031,"FUENTE SWITCHING 24V-5A",""
EN,N081034,"LLAVE TERMICA 2X25A",""
EN,N081037,"TOMA DOBLE AEREO 10",""
EN,N081041,"INTEGRADO FUENTE P/NODO",""
EN,N081042,"AIRE ACONDICIONADO 4500 FRIGORIAS",""
EN,N081043,"EXTRACTOR DE AIRE ",""
EN,N020500,"FUENTE 12V-2,5A - PIN 5,5*2,5 (MUESTRAS)",""
EN,N010773,"GABINETE METALICO",""
EN,N030371,"DISCO FLAP 7' - 180mm",""
EN,N081051,"USB PRINTER SERVER",""
EN,N081053,"LLAVE TERMICA",""
EN,N081054,"VENTILADOR DE PIE",""
EN,N010114,"ILUMINADOR 16-W P/RACK",""
EN,N020503,"DECODER INTEK HD AIRE C/ AU HDM ",""
EN,N020508,"FUENTE 24V 4A-UNIVERSAL",""
EN,N020509,"FUENTE 12V 3A",""
EN,N020510,"FUENTE 9V 1A",""
EN,N081056,"LAMPARA LED ",""
EN,N081079,"LLAVE 1 PUNTO Y 1 TOMA",""
EN,N081080,"LLAVE 1 TOMA ",""
EN,N081088,"VENTILADOR DE PARED",""
EN,N081091,"CINTA TERMICA",""
EN,N081097,"GABINETE",""
EN,N010727,"UPS 6000VA",""
EN,N081120,"AIRE COMPRIMIDO EN AEROSOL",""
EN,N081124,"PILA A23",""
EN,N081127,"FILTRO AIRE P/DESMALEZADORA",""
EN,N040551,"FUENTE CON DESCRIPCIÓN EN PARTIDA",""
EN,N081128,"Fuente step down ajustable 1,25V-35V",""
EN,N081130,"PLAFON P/LISTON LED",""
EN,N020527,"FUENTE 5V 3A",""
EN,N062265,"MEMORIA RAM",""
EN,N062266,"DISCO SSD",""
EN,N010740,"RACK CERRADO P/14 UNIDADES 19'",""
EN,N020531,"DECODER IDS S/TARJETA",""
EN,N020533,"DECODER INTEK HD AIRE C/ AU HDM S/TARJETA",""
EN,N081161,"FUENTE P/PC",""
EN,N010742,"RACK METALICO DOBLE P/36 UNIDADES 19'",""
EN,N010744,"GABINETE ESTANCO METALICO 200x200x100",""
EN,N010747,"RACK ABIERTO P/45 UNIDADES",""
EN,N010749,"RACK MURAL 19' - 9U C/PUERTA",""
EN,N081179,"ESTABILIZADOR DE TENSION",""
EN,N081180,"DISYUNTOR",""
EN,N010753,"BATERIA 12V 5AH",""
EN,N020538,"FUENTE INUSUAL ",""
EN,N081187,"COOLER 48V",""
EN,I081187,"COOLER 48V",""
EN,N081189,"BATERIA RECARGABLE",""
EN,N030396,"ALARGUE PROLONGADOR ELECTRICO",""
EN,N010755,"PLACA DE RED P/UPS",""
EN,N080195,"AIRE ACONDICIONADO 5300 FRIGORIAS",""
EN,N080196,"AIRE ACONDICIONADO 6900 FRIGORIAS",""
EN,N080197,"AIRE ACONDICIONADO 9000 FRIGORIAS",""
EN,N010759,"SERVIDOR HP DL360 G11-8C-32GB VERIMATRIX",""
EN,I010759,"SERVIDOR HP DL360 G11-8C-32GB VERIMATRIX- importado",""
EN,N081199,"AMPLIF. AURICULARES HA400 4 CANALES 12V",""
EN,N010765,"UPS ONLINE",""
EN,N020542,"FUENTES FALLADOS 12V",""
EN,N010767,"UPS",""
EN,N081205,"COOLER 220V",""
EN,N010770,"RACK CERRADO P/30 UNIDADES 19'",""
EN,N081208,"TOMA AEREO 20A",""
EN,N081209,"AIRE ACONDICIONADO",""
EN,N010771,"BATERIA",""
EN,N010772,"TARJETA SNMP WINPOWER P/UPS",""
EN,N010784,"SERVIDOR S904G3-S216-I WUZHOU",""
EN,I010786,"SERVIDOR WUZHOU S423G3 2xXEON SILVER 2x64GB-RAM SSD-480GB HDD-4TB","IMPORTADO"
EN,N010785,"BANCO DE BATERIAS P/UPS",""
EN,N010786,"SERVIDOR WUZHOU S423G3 2xXEON SILVER 2x64GB-RAM SSD-480GB HDD-4TB",""
EN,N010329,"SERVIDOR 1288H-V5- 8*2.5",""
EN,N010330,"SERVIDOR 1288H-V5- 4*3.5",""
EN,N010328,"SERVIDOR 2288H-V5- 12",""
EN,N030405,"DISCO WIDIA 7'-180mm",""
EN,N010788,"RACK ABIERTO 19' DOBLE P/40 UNIDADES",""
EN,N020558,"FUENTE 12V-3,5A",""
EN,N010801,"RACK MURAL 6U -500mm - 19' Puerta de Cristal",""
EN,N010316,"RACK CERRADO P/45 UNIDADES 19'",""
EN,N010314,"PUERTA RACK 19' P/45 UNIDADES",""
HE,Proyecto,"Proyecto Integral Llave en Mano",""
HE,N030004,"ARCO SIERRA FIJA S/HOJA NACIONAL",""
HE,N030009,"LLAVE FRANCESA 8' NACIONAL",""
HE,N030023,"GUANTE DE VAQUETA CORTA NACIONAL","PAR"
HE,N030026,"TALADRO 13MM CON PERCUTOR NACIONAL",""
HE,N030029,"CAJA DE HERRAMIENTA METALICA NACIONAL",""
HE,N030040,"CORTADORA DE F.O.- J-903 NACIONAL","CLEAVER"
HE,I030040,"CORTADORA DE F.O.- J-903 IMPORTADO","CLEAVER"
HE,N030044,"ESCALERA TIJERA MADERA NACIONAL",""
HE,N030062,"FUSIONADORA T-307H NACIONAL","SKC"
HE,I030062,"FUSIONADORA T-307H IMPORTADO","SKC"
HE,I030076,"MEDIDOR CAMPO HT8550 IMPORTADO","LEVEL METER CO.NET"
HE,N030076,"MEDIDOR CAMPO HT8550 NACIONAL","LEVEL METER CO.NET"
HE,N0301000,"CORTADORA DE F.O.- SC-30 NACIONAL","CLEAVER NACIONAL"
HE,030102,"PINZA REMACHADORA POP",""
HE,030105,"HOJA P/SIERRA FIJA 24 DIENTES",""
HE,030107,"LLAVE COMBINADA 10mm",""
HE,030108,"LLAVE COMBINADA 11mm",""
HE,030109,"LLAVE COMBINADA 12mm",""
HE,030110,"LLAVE COMBINADA 13mm",""
HE,030111,"LLAVE COMBINADA 14mm",""
HE,030112,"LLAVE COMBINADA 15mm",""
HE,030114,"LLAVE COMBINADA 18mm",""
HE,030115,"LLAVE COMBINADA 20mm",""
HE,030116,"LLAVE COMBINADA 21mm",""
HE,030117,"LLAVE COMBINADA 23mm",""
HE,030118,"LLAVE COMBINADA 8mm",""
HE,030119,"LLAVE COMBINADA 9mm",""
HE,030120,"LLAVE FRANCESA 10'",""
HE,I030126,"FUSIONADORA 208H IMPORTADO","SKC"
HE,N030126,"FUSIONADORA 208H NACIONAL","SKC"
HE,N030128,"OTDR TM290-22/20DB- HANDY NACIONAL","T&M"
HE,I030128,"OTDR TM290-22/20DB- HANDY IMPORTADO","T&M"
HE,I030129,"OTDR TMO300-SM-C 32/30DB IMPORTADO","T&M"
HE,N030129,"OTDR TMO300-SM-C 32/30DB NACIONAL","T&M"
HE,I030131,"MEDIDOR CAMPO TM981 IMPORTADO","METER T&M"
HE,N030131,"MEDIDOR CAMPO TM981 NACIONAL","METER T&M"
HE,I030132,"PINZA DE TRAFICO F.O. TM401 IMPORTADO","C/ESTUCHE- T&M"
HE,N030132,"PINZA DE TRAFICO F.O. TM401 NACIONAL","C/ESTUCHE- T&M"
HE,I030133,"KIT HERRAMIENTA P/FTTH T&M IMPORTADO","5 ELEMENTO+ESTUCH"
HE,N030133,"KIT HERRAMIENTA P/FTTH T&M NACIONAL","5 ELEMENTO+ESTUCH"
HE,N030134,"CORTADORA BUFFER/TUBO NACIONAL","T&M"
HE,I030134,"CORTADORA BUFFER/TUBO IMPORTADO","T&M"
HE,I030136,"CORTADORA LONGITUD F.O. SHEALT IMPORTADO","10 a 25 mm Ø -T&M"
HE,N030136,"CORTADORA LONGITUD F.O. SHEALT NACIONAL","10 a 25 mm Ø -T&M"
HE,030150,"PINZA UNIVERSAL 6' / 8'",""
